SystemA,SystemB,micro_hits@1,micro_hits@2,micro_hits@3,micro_hits@4,micro_hits@5,micro_hits@6,micro_hits@7,micro_hits@8,micro_hits@9,micro_hits@10,micro_mr,micro_mrr,macro_hits@1,macro_hits@2,macro_hits@3,macro_hits@4,macro_hits@5,macro_hits@6,macro_hits@7,macro_hits@8,macro_hits@9,macro_hits@10,macro_mr,macro_mrr,map,gm_map,Rprec,bpref,recip_rank,P_5,P_10,P_20,P_30,P_40,P_50,P_60,P_70,P_80,P_90,P_100,P_120,P_150,P_200,P_300,P_500,P_1000,recall_5,recall_10,recall_20,recall_30,recall_40,recall_50,recall_60,recall_70,recall_80,recall_90,recall_100,recall_120,recall_150,recall_200,recall_300,recall_500,recall_1000,infAP,gm_bpref,binG,G,ndcg,ndcg_rel,Rndcg,ndcg_cut_5,ndcg_cut_10,ndcg_cut_20,ndcg_cut_30,ndcg_cut_40,ndcg_cut_50,ndcg_cut_60,ndcg_cut_70,ndcg_cut_80,ndcg_cut_90,ndcg_cut_100,ndcg_cut_120,ndcg_cut_150,ndcg_cut_200,ndcg_cut_300,ndcg_cut_500,ndcg_cut_1000,map_cut_5,map_cut_10,map_cut_20,map_cut_30,map_cut_40,map_cut_50,map_cut_60,map_cut_70,map_cut_80,map_cut_90,map_cut_100,map_cut_120,map_cut_150,map_cut_200,map_cut_300,map_cut_500,map_cut_1000
wn18rr-hitter,wn18rr-bique,0.4810024868347913,0.31534089931213766,0.4698427748564866,0.2923326399655798,0.5533910745738903,0.440199595014112,0.7859484118092576,0.6210527414761967,0.3557467792684009,0.26596311328953354,1.4730789804296528e-10,0.6633719377038381,0.29315396145341255,0.4615835084835129,0.6963062882040635,0.5883624837559689,0.732404133305757,0.5312385058240205,0.8477568852630979,0.9617640259017066,0.6731166757470055,0.5377701349532144,1.1844501951248157e-06,0.9502827113254746,0.4643048443810812,1.0361159311033478e-05,0.15973794471889374,0.00023923702266208082,0.9508342016950955,0.44301115906938937,0.30880187669667386,0.007336824970087538,0.00010498455705632553,4.4476007243459885e-06,3.7044959660143946e-05,6.899947872795007e-05,2.4416812478883666e-05,0.0002674592982760434,0.0006148183170597081,0.000491695231880276,0.0002633906603031785,7.638691844254243e-07,1.370455710307512e-06,5.2945884661518384e-08,9.209758748871654e-09,5.678372787349033e-06,0.7836296866609058,0.8509679613098778,0.04608895786344423,0.0010014099521330946,0.0004062643238235431,0.002389710179104728,0.002002848171343739,0.0007128554039672741,0.003707618570085832,0.005316542384671524,0.004099547511075526,0.0018944768428908,2.0544180883684067e-05,1.806010184508402e-05,3.233132759069722e-06,1.5873154487661753e-06,0.00023923702266208082,0.4643043093675764,0.0003742236637678656,0.5905560187066662,0.5905560187066662,0.4361186590166183,0.37578987365961014,0.6035704708487082,0.4945378900185703,0.5715922750377663,0.9060272895285324,0.6089955110127652,0.5213503531135075,0.623947593075653,0.6184285759290253,0.5626409593059634,0.6501710178013366,0.6648421832189619,0.6476244645425744,0.6013803715246108,0.41432725022075156,0.4060857838321815,0.361599654857959,0.3368642341096746,0.4361186590166183,0.29123809752959084,0.31127311859926177,0.41238818931970733,0.4505312426153184,0.46493586350242344,0.45510520651404085,0.4547638116513081,0.45940035668807455,0.45317581950354124,0.45273807972873226,0.45370106281699196,0.4556202705413567,0.46351098155403425,0.4634414156813763,0.4652245328683374,0.4657221123787205,0.4643048443810812
wn18rr-hitter,wn18rr-compgcn,9.6221217911753e-09,6.492082659522373e-12,3.897619553571154e-12,3.163018171272307e-13,9.001288275249146e-17,1.7706942696180212e-19,1.0429492179380277e-20,3.8974379520371634e-23,1.5780722398942453e-23,2.454304167656379e-23,1.6759010331077394e-30,1.603888597608298e-20,9.505049788550977e-09,4.773584989687645e-11,1.082047123537043e-11,2.5161928692166387e-13,4.680113390138192e-15,7.443364301313548e-18,1.181807351203865e-18,7.361077686856526e-21,9.639361293879917e-22,4.638813920405867e-21,1.7538049798126547e-28,4.715643316459489e-20,6.408214305554814e-23,2.2498407711699817e-74,9.267574598103488e-10,9.720474756271198e-44,4.598968636305314e-20,1.3803493116308067e-13,1.2176847944995164e-20,2.3486704714757906e-24,5.549412652649745e-27,1.2180359264901718e-29,1.0499440726858825e-34,6.1323751575709835e-37,9.290413036028383e-39,3.771526753343153e-42,4.944213934217229e-44,2.5964599972762572e-45,3.089369103221584e-49,3.997940672475895e-46,1.7026266968265358e-48,1.1179825252391634e-46,1.1953592188023545e-43,1.0702452470099818e-43,5.2744085604826194e-17,1.666793002285442e-23,1.544514901687869e-28,6.530015622401093e-31,2.122637494953094e-34,1.4635954193375679e-39,7.391565448236905e-41,1.4056778109517166e-42,7.649653851860146e-46,1.1558246885243355e-47,1.740064784540726e-49,3.3740644759423517e-53,7.535616332867963e-49,2.188142933823155e-51,5.388955614451116e-49,2.976302595713459e-45,9.720474756271198e-44,6.408231407518224e-23,3.4827504566611668e-43,9.89832635851233e-47,9.89832635851233e-47,2.1469618253446644e-46,4.080532692343418e-44,1.692298354834667e-23,1.940099837296096e-19,4.7957527330507746e-26,5.113058848774728e-31,2.6461577911806692e-33,4.2942000490516743e-35,2.386132067655779e-37,1.6051523356126134e-38,1.699841454700101e-39,6.562087656438259e-41,9.929526406610158e-42,1.638448145444651e-42,4.5859165090628e-44,1.3626667733084655e-43,6.088017176791078e-45,1.246963210083131e-45,1.395812243324178e-45,2.1469618253446644e-46,1.0742645501450099e-17,1.0989102746126566e-20,7.106320100205301e-22,3.304535235071337e-22,2.315673729448339e-22,1.5605874703918574e-22,1.28780942572153e-22,1.1253039288655326e-22,9.252735439128851e-23,8.4388888582003e-23,7.885920430619236e-23,6.831302540486899e-23,7.135014783592871e-23,6.629044861086333e-23,6.464619240328715e-23,6.50269911064086e-23,6.408214305554814e-23
wn18rr-hitter,wn18rr-complex,3.075229449357233e-11,2.3794608904677606e-12,1.3829019764865886e-12,1.4878538896319513e-11,3.0554458049150294e-15,2.5211138954010507e-17,7.184093875315873e-18,5.31863850649194e-21,7.33494285131335e-20,2.769983770702862e-21,6.342797299649008e-63,1.566162830637341e-20,1.623991789844295e-11,7.399060940797534e-12,2.002631273507094e-12,8.358195797351157e-12,3.5618121451015276e-14,5.614434434791712e-16,9.869456628245216e-17,1.2552859575757556e-20,1.2545734007900324e-20,2.4180175997979087e-21,2.160469365603637e-61,6.152544449570095e-21,3.4676485512953596e-24,1.5311352811469426e-80,2.001697852882067e-12,2.693108960438219e-55,6.057394050595762e-21,8.52924114951349e-13,3.7237358647686787e-19,2.712426197282721e-24,1.9228569285043026e-29,9.61877546105217e-30,2.2624786354269514e-33,5.2569255567710995e-39,1.3222105584376201e-36,1.8871467473569547e-41,1.0024992903252598e-42,2.8628749377705922e-43,1.8901327373621253e-42,1.170130178155921e-42,4.765475322262823e-48,8.859142356758779e-49,5.1802607544811916e-49,9.867671201033844e-50,3.513705130001757e-18,8.506725624256626e-25,2.5804744834005412e-31,6.218378201015347e-38,5.4378751921124126e-39,6.53316663709307e-42,1.7509790780193425e-47,4.199980502033165e-45,2.350387142519137e-49,1.6973061801131708e-49,1.4472935683578461e-50,1.2084919788138483e-50,8.79243152967342e-51,1.8217357074498981e-56,2.4552234239644242e-57,7.910564861984843e-58,2.693108960438219e-55,3.467639687178665e-24,4.035643274455173e-54,1.6514691651451505e-46,1.6514691651451505e-46,1.7435965019971476e-45,1.430936210039117e-44,6.588134873139122e-26,2.4163698498470943e-20,6.39784279621233e-26,9.553691088608502e-31,5.738817897420348e-34,4.3628780586672575e-35,1.310135608121855e-36,2.7795027788505733e-38,2.3469528259208014e-38,1.0551757546044542e-39,3.351863319225318e-40,1.365143988794429e-40,4.013745824051853e-41,1.4197411634568907e-41,2.5344521680244252e-43,2.960115007100748e-44,7.144986612898216e-45,1.7435965019971476e-45,1.5566352474725815e-19,6.636779192360164e-22,4.007878233647987e-23,1.3341041920974307e-23,1.0565926908993962e-23,7.823194799673733e-24,6.030532770841715e-24,6.015596212383146e-24,4.921819127855665e-24,4.6196519574624345e-24,4.489055557167196e-24,4.28154906270122e-24,4.155312519949435e-24,3.680396656108301e-24,3.547803000137802e-24,3.49789634200595e-24,3.4676485512953596e-24
wn18rr-hitter,wn18rr-conve,3.175354496756653e-51,3.664384842576685e-60,2.8130919272512785e-68,8.472077248924895e-67,1.2296971043549905e-71,1.979692528175215e-76,1.6042211026137897e-76,2.7334049205946857e-79,3.09720530423119e-80,1.28779638572688e-84,1.8570581266798578e-110,1.2810892735208047e-100,2.1350490479477886e-45,1.8227537215050633e-51,3.73633369608091e-59,9.461714688108431e-58,7.529669239151383e-60,1.1135201903880492e-63,1.9904809087912726e-64,4.8775126526927935e-68,1.1845084109835919e-69,6.636647978278759e-73,1.0761832974216889e-93,3.3908683267508076e-88,6.095166987570276e-90,1.4672087511695734e-201,5.1954917862571134e-46,1.4990549330534227e-122,3.1721254103180473e-88,2.6047434870973242e-58,5.599614948867481e-68,2.162426096784618e-82,3.9903971594355576e-90,3.6095409271845647e-97,2.4558929139500215e-103,7.0671999572405515e-109,6.640600500961058e-111,1.0889540065933879e-116,5.760474139633938e-116,1.1740425420054792e-114,1.0961811017786146e-117,3.472360657995648e-114,6.14750902443408e-114,1.2677033346033242e-116,2.596655772606947e-116,3.337952799103345e-109,5.742245825500694e-63,1.3592749306036318e-75,1.390641120462794e-90,5.194656556373011e-101,8.4175992315853045e-109,2.3029627188335027e-113,4.1623839891062114e-120,1.0665081737560199e-123,2.3357312997525108e-130,2.139444718809183e-130,2.733889654811435e-128,1.253450792137457e-132,3.487262173374178e-131,2.3991060068403697e-134,3.4125776552956664e-135,1.2536072789616569e-128,1.4990549330534227e-122,6.095296256977899e-90,6.953181885635112e-118,1.6994505358066496e-159,1.6994505358066496e-159,1.0623012079499031e-160,1.2217307878469184e-157,3.855667065743168e-95,2.3632334296320674e-78,1.6022774944858673e-97,6.940417005669566e-115,5.392865128956834e-124,5.139180019287202e-130,4.123816080164458e-134,1.4457255211152725e-138,5.428670965111205e-141,2.192404948081755e-144,1.6658879417688914e-145,4.004825677970508e-146,2.060662882745179e-149,1.0243433463936565e-150,1.8565992175473537e-154,3.913107566150816e-157,2.8757193955518045e-158,1.0623012079499031e-160,1.3231631359258628e-72,1.28832991045225e-81,2.6664188480486823e-86,9.464534795433628e-88,2.0041090585960514e-88,8.55526146180711e-89,3.991824834427868e-89,2.6558679192732018e-89,1.5878788818913874e-89,1.3974529638906422e-89,1.3222611078151045e-89,9.809573498838554e-90,9.060041908140481e-90,6.953630497820913e-90,6.164282984356904e-90,6.2324727893741964e-90,6.095166987570276e-90
wn18rr-hitter,wn18rr-distmult,2.4768534726466225e-45,6.577851685808173e-45,4.535180008417593e-40,7.187000146047963e-37,4.7865185164615895e-34,3.7226899972780585e-37,4.7013008735803684e-40,8.435982198858513e-43,9.602608364040104e-41,9.149231861414407e-44,4.8816630681388596e-88,2.4599191950020034e-71,2.632672238755745e-39,1.7866711489913706e-37,3.099155107487657e-33,1.4744194941112078e-30,1.3695587586123813e-27,3.1938861604029674e-31,1.9316870928451934e-33,4.292249026407586e-37,1.8293417925500223e-36,4.5182538622559954e-39,3.0302984637790535e-68,1.603632280002465e-61,7.509534376364765e-63,1.8959539545234795e-139,1.7613076742781603e-37,1.74257292451387e-86,1.5425875201969905e-61,1.764268756636734e-27,2.7787568812015756e-33,1.1143412837404242e-44,8.216923190522174e-54,2.7332154147288306e-56,1.4271735794152087e-61,2.938691722418695e-65,2.1595593133430354e-67,2.828753217395984e-74,1.2925716958888834e-73,1.256777992455302e-74,2.8372530261728048e-78,8.898864553291464e-75,1.2310109860826175e-76,5.01023138973782e-77,1.882599998462167e-72,4.899122019155562e-78,1.6908672183355828e-30,3.075498075065427e-42,2.3104257560552064e-52,7.487736095866817e-61,3.961793068170015e-63,5.778271772151942e-67,6.113788178984946e-69,4.304333978926094e-71,3.823327803237935e-76,2.9385529664419173e-78,1.208847881900542e-80,3.153036925324473e-86,3.4963819342959942e-87,3.514018275000214e-89,9.483125250591059e-92,1.629352143161704e-89,1.74257292451387e-86,7.509608329237401e-63,6.433100019453133e-84,2.128476237978283e-104,2.128476237978283e-104,1.1497093548858532e-104,3.1952406828319045e-104,8.442942477668616e-68,1.770546432885733e-50,1.439461964470462e-63,8.753455546211766e-74,3.2679472172307102e-80,1.680435725348747e-83,1.549612132604184e-86,1.4546387826894214e-88,6.058965121185548e-90,2.2693639907255184e-92,2.06462106675838e-93,2.1543110912772764e-94,5.405294470448898e-97,1.134654992262917e-97,1.4091356264026543e-99,8.138790363950374e-102,8.377031197395027e-103,1.1497093548858532e-104,1.5234254015405788e-51,1.313487420967154e-57,2.3320516345387306e-60,1.9628969481104517e-61,8.344994093865136e-62,4.272876094330872e-62,2.983049953242593e-62,2.4145745034138715e-62,1.6142022354201146e-62,1.4477868142392056e-62,1.3066890505045984e-62,9.929151469514053e-63,9.794818210927946e-63,8.668468849525514e-63,7.865578263601858e-63,7.69588589890017e-63,7.509534376364765e-63
wn18rr-hitter,wn18rr-hake,0.00559902506213494,0.1168183075242992,0.620345564979354,0.8242892365872463,0.9644401202036896,0.8962347269547482,0.7955347761018952,0.7600084997199609,1.0,0.930517518696472,1.7544823310971618e-22,0.04409693802966273,4.786251730395686e-10,5.169935782438544e-06,0.0006666072903537996,0.00886676662116433,0.06388244546738397,0.07718331499427872,0.13563070115632564,0.025151727804569122,0.03575237258881161,0.05086714628683806,1.0635137124962544e-21,2.8210239352511706e-09,0.0001949366596440492,0.6742594931548997,3.1689395234192675e-06,0.022368961454411338,1.6748167511145998e-07,0.7851250470498286,0.9179092069801602,0.4497399464410162,0.10881605760677933,0.048835091221461895,0.12099294248331105,0.14972713923304398,0.0360257409227471,0.10804744865329924,0.15247116215468906,0.15178705897145356,0.18584395638414142,0.06869694009716877,0.10312727611583693,0.027599418421258896,0.0006033111492480776,0.00925638479610227,0.6428499960015508,0.8093506074513684,0.7724127570683793,0.12916579339011133,0.03680105447149291,0.06405757064190226,0.047210521512982405,0.011728483441522058,0.03147992003250596,0.027949474453801932,0.02548633912188845,0.03211838833650843,0.0023563185700212776,0.004880734025645621,0.0021607577045724613,0.0004828609717272806,0.022368961454411338,0.0001949327341633442,0.47082646841229026,0.009672858635765851,0.009672858635765851,0.003417517332479243,0.00026963359861156936,1.9187922487739284e-05,0.0007265547432021084,0.0005439404095143485,0.0008512226060587404,0.002248441467116726,0.0035781171612907794,0.002390897422668343,0.0024379855132178898,0.003992438177869567,0.0028553450845898295,0.002861165604703062,0.0028589157015013046,0.002589681228698466,0.004741394520940967,0.003996405834640895,0.005174226269902106,0.00690986960724225,0.003417517332479243,0.00013002125665356035,0.00013177939382515575,0.00015254646844871156,0.00017750925045741868,0.00019553057721331688,0.00018523905959170445,0.00018508985559716735,0.00019652202430234746,0.00018957227413345223,0.00018889963186721282,0.00018846053736767024,0.00018697360762318538,0.0001931740178731163,0.00019147937056670627,0.00019484552948450477,0.00019702914927752712,0.0001949366596440492
wn18rr-hitter,wn18rr-interacte,9.680818271268842e-19,1.4888091110901433e-24,9.964856719884668e-24,2.025962565297728e-25,2.5081424685609837e-30,2.202249660207435e-35,9.291560068925231e-40,2.1572919306990335e-45,2.9069581742856275e-47,1.754936024820884e-51,1.2006845570699133e-135,1.0846914773362556e-43,3.875184512676277e-17,2.576801319779091e-21,6.845433447613709e-22,3.0364842883286984e-26,1.200649136992853e-28,3.1944068029655984e-33,1.447675971836704e-36,2.5940823463999906e-42,2.115819404045427e-44,2.3623754451291178e-48,4.147928175508588e-122,3.861156235446053e-41,1.396542433510531e-44,1.165258444664338e-180,8.361092360881557e-18,7.847718495614124e-146,3.670308825675732e-41,1.869859281465596e-26,5.183016937252742e-46,6.113219437889769e-59,1.5313217191708792e-67,5.207545192972487e-75,4.7653106002858006e-82,4.147687747232639e-87,1.361452801240846e-93,1.4721909961863388e-103,1.6047120631869e-103,2.850349035188877e-105,3.4448359673808184e-105,5.523113348596729e-111,1.4361235052423296e-121,1.673288049571053e-128,2.1469191585171694e-127,5.684295584691022e-139,1.4773333381988154e-31,2.7318070403631177e-51,9.691636534282527e-69,1.5591496514890018e-76,5.479072439723659e-85,9.008259387258242e-93,1.0738560230172567e-93,1.6718200092029206e-99,1.5129216286240266e-105,4.3371587928579934e-107,1.7110085629145683e-110,3.539988910218641e-116,8.233106224380304e-120,2.4166674156020153e-127,1.2551186363314653e-132,6.4549070354950384e-133,7.847718495614124e-146,1.39655087042564e-44,2.4709549246492163e-143,4.5820353566236636e-104,4.5820353566236636e-104,4.131113426008874e-104,6.063364256711429e-102,8.712088992210213e-52,3.630412231597018e-36,7.350799571366396e-51,1.5337800749746135e-62,2.825651879980732e-68,1.2912020840121482e-72,3.9991416787720096e-76,4.6590850448362225e-78,1.0558964770715413e-80,2.664204485430171e-83,2.189707521384596e-84,4.573656892192537e-86,2.0222591010268086e-88,2.332867835230393e-90,1.317369967804461e-93,6.16825206903138e-97,6.23575221053088e-99,4.131113426008874e-104,5.562557219121851e-33,4.2109790839807104e-39,5.6669575950795637e-42,7.552359357257017e-43,2.6705738329156275e-43,1.329848338957539e-43,9.49713865035546e-44,6.440643713655873e-44,4.487487602677822e-44,3.9950210296423065e-44,3.335996031210002e-44,2.7257252023932744e-44,2.3405046036753183e-44,1.890608334894002e-44,1.603197530024491e-44,1.5280631595187839e-44,1.396542433510531e-44
wn18rr-hitter,wn18rr-rescal,3.478989377894648e-12,5.595017289932286e-19,6.832653425330554e-24,4.6784065741800845e-28,1.6012481669858536e-35,2.3462264169672017e-42,3.623003475136198e-48,2.994085251738394e-53,3.418472108652173e-55,2.812061878974576e-62,2.36711776088669e-128,1.1781124479367669e-36,1.336251344266591e-18,3.0345398432812378e-24,1.478805400399925e-29,6.969047603331485e-34,1.338340864749651e-38,5.908489577787081e-46,4.437332895799007e-52,4.5018858452557355e-57,2.6762191903803172e-59,1.5548794875675351e-65,6.254087278482313e-116,7.614144040005942e-47,3.3299948478206665e-52,2.921371097102064e-195,4.442317441698691e-21,1.0534752604251281e-145,7.181804503840872e-47,6.87373385175884e-30,6.438172009530136e-53,4.1237548070392027e-76,3.6011097304206474e-89,1.9231119839594356e-98,1.0876402284637769e-106,1.4703795888680179e-112,2.220750590694835e-113,4.197227267441167e-120,1.5072581535752282e-121,1.6783142991403446e-123,1.308638891072356e-125,3.3104080281388023e-122,7.256120550323566e-134,8.131883545088201e-133,4.31802947177986e-134,1.4570140268716478e-134,3.974978350935798e-43,8.983550629125058e-70,2.2192391511714423e-90,8.087630976836348e-101,5.5912839421899966e-111,1.3439105734858447e-116,2.3392029354080795e-122,1.8370018027829143e-124,4.530160603394015e-130,1.5623082195150853e-131,3.26005184208732e-133,3.99519269817238e-138,3.953956439185158e-137,3.707023994061517e-146,6.420296554447662e-145,2.074809692817739e-146,1.0534752604251281e-145,3.3299809466232496e-52,4.790352388296374e-143,2.2417992903697594e-111,2.2417992903697594e-111,4.199303370312308e-112,1.3157211015163547e-106,4.956221813432253e-58,5.44917295472797e-43,1.9695439074909447e-60,4.055590936165206e-74,8.037321959912483e-81,4.323716547751056e-86,6.515491603135039e-90,7.564773856171451e-93,1.6445635769316017e-94,1.446534763406411e-96,9.98933853658696e-98,1.589677320292526e-98,4.4319956208255654e-101,5.483443118957473e-102,9.918453061937022e-106,9.334320679313474e-108,8.919492251403397e-110,4.199303370312308e-112,1.5700094399113365e-38,1.0577308564178223e-45,2.5946395178366394e-49,2.1660916649148294e-50,5.2302455957994373e-51,2.3736979106745982e-51,1.440568804208278e-51,1.1345779861187348e-51,8.575814635146001e-52,7.604640384932671e-52,6.974877670419824e-52,5.363268825097177e-52,5.0165814521085226e-52,3.937039505407389e-52,3.6246436749569845e-52,3.450727588113198e-52,3.3299948478206665e-52
wn18rr-hitter,wn18rr-rotate,2.8277793985102204e-10,1.854052780872181e-10,8.150736817709432e-10,2.0854403618896568e-10,1.1186545000979937e-12,2.669066478300591e-13,5.79798970753608e-14,1.9216693289572688e-16,3.453471086585055e-15,1.2743219161104848e-15,0.012968349907166773,2.918670462565854e-17,1.0609763577717984e-10,2.1205474714169403e-09,7.712736103001116e-10,3.325065025857035e-10,1.3380035475239732e-11,2.0546980845232563e-12,1.1953525803079496e-12,3.871552958657625e-15,1.200875737418783e-14,7.188615438988752e-15,0.0005041206221130405,1.5430191116862994e-17,2.630419712901019e-19,6.139002876229594e-19,5.716208037913582e-11,0.00042344007771085297,1.4944007724756085e-17,5.021480719488171e-11,4.923164854355272e-14,1.5107885025235767e-19,1.1189926205831756e-17,7.909800403048575e-19,2.2160813691968623e-19,2.126914534384176e-19,1.458500150348996e-16,3.631947487330633e-17,1.068211665405761e-17,1.8098130875974245e-18,9.166214409187256e-19,1.5997487268309226e-17,6.674749387788492e-17,6.218871506156417e-11,3.1013453011258086e-05,0.03476143028461297,4.144124225388369e-13,2.834334212556577e-16,7.582418807877282e-24,6.542668782351087e-22,9.246203950626891e-24,2.1093901845287975e-24,1.884966174059506e-24,1.1436455827373522e-20,3.021891532354081e-21,5.394618943556796e-22,3.599471293886445e-23,9.901871652532067e-24,9.82102377087272e-22,2.887125628480231e-21,2.3115287514493912e-14,3.683731336043327e-08,0.00042344007771085297,2.630415357640897e-19,0.00019620747469525888,2.68229612623597e-25,2.68229612623597e-25,1.2381901866822445e-24,1.2487508669834754e-24,1.8385678042694814e-17,9.6414729834486e-17,2.9440597535370994e-20,5.9891080500460215e-25,1.712594565967226e-25,1.341433194290166e-26,2.6745737945322274e-27,1.0848136507909151e-27,6.136086978101799e-27,1.984412077115861e-27,9.577919543797174e-28,2.8908429632676296e-28,1.2643106167043175e-28,1.871720535748142e-28,1.0186115478894965e-28,1.777870416724095e-27,7.277971765072853e-26,1.2381901866822445e-24,2.895244340726966e-16,6.6026641760054985e-18,4.255907228915566e-19,3.429306784189587e-19,2.685883330262996e-19,2.411824157192183e-19,2.2977653414367784e-19,2.6340251056931717e-19,2.4707289052253565e-19,2.3819998587122353e-19,2.234062105071108e-19,2.1482299129973355e-19,2.2103808787845793e-19,2.175174008328936e-19,2.3613806035992383e-19,2.539044810102336e-19,2.630419712901019e-19
wn18rr-hitter,wn18rr-transe,0.0,0.0,1.6445832490899482e-183,6.082872951013285e-125,9.557022694349911e-101,1.0388497590059898e-84,5.2549989638805624e-71,2.913882496340875e-65,6.673771680524712e-60,3.423360300554601e-53,7.456053188574104e-08,0.0,0.0,0.0,3.048305091702486e-163,1.575126452677215e-106,1.0144724225503125e-81,3.235436843391633e-66,2.5537149523344533e-53,3.041490884628591e-48,8.684395224734119e-44,5.420476635415801e-37,4.212062770321079e-09,0.0,0.0,5.82957013974872e-38,0.0,7.17401050119176e-18,0.0,4.197158934454452e-78,1.2559352174071e-33,2.1950162616169566e-19,9.385566792332575e-14,3.541132889288095e-09,6.75210282653152e-09,6.360347379684179e-07,7.1652458359988365e-06,6.284805509865881e-06,0.00011455175855233775,0.004217167067007669,0.05949622093666658,0.39201616712938436,0.9426240744975243,0.04806176210047299,3.150543864779464e-08,2.9818944118814785e-17,8.336252415718286e-82,8.778303140179777e-36,7.5014620810318e-20,1.1747614043367224e-11,1.3410894956798075e-06,3.0581495736680267e-06,0.0005484779345470384,0.0037694220120907435,0.00405058747575949,0.03286395209214755,0.25645456870539357,0.8215219116150354,0.3560816287516011,0.07000401062297908,0.000395713407473797,8.382716104748392e-11,7.17401050119176e-18,0.0,3.617554195188693e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wn18rr-hitter,wn18rr-tucker,3.8583501513621066e-08,2.2455226774746908e-12,9.165345462676733e-16,3.3838657261758333e-19,1.3388468168906528e-24,1.7259433060844265e-31,2.9254359187876265e-36,7.38575721794673e-42,1.597842002611738e-43,3.894761194705478e-49,2.1949497221518458e-173,2.372679503397374e-26,7.339051847753851e-08,4.276760663302222e-12,8.85878648368838e-17,5.321833404879966e-20,2.8787438262583587e-24,6.870829198626636e-31,6.304615328586518e-35,7.69926980260907e-42,1.373540743151336e-44,3.0926744669672935e-49,3.046821255436385e-162,1.2320346298273738e-26,7.836076327654083e-32,2.0153967214663092e-188,1.6499482048717341e-09,3.8286328385905886e-163,1.228849842415856e-26,1.0316430965563725e-22,2.5801602040726273e-45,9.87636399014664e-63,1.133655868722587e-76,1.6343306744235553e-84,1.4750267487894436e-94,3.974487877980477e-103,1.3956690207882622e-108,2.741516037551857e-116,2.2683524684716525e-116,1.376881798862863e-120,1.3995906610350353e-124,1.0630169518728815e-122,3.1362479380421464e-134,1.1067299881451963e-139,1.4611970121222415e-144,3.312715393928691e-157,5.031611321336565e-29,1.292804596571774e-53,1.2301737197693946e-74,1.2830705658151623e-86,4.5709335532429563e-97,1.5347278228829329e-105,2.8122029686820675e-112,3.3015151680342906e-117,3.7879722936534265e-122,6.681730106769336e-123,1.4516940355513129e-127,5.770941284299482e-133,3.0878962392070775e-131,3.333964431462693e-140,3.220404816314628e-148,3.788705768202361e-152,3.8286328385905886e-163,7.836106688416456e-32,2.5590559966014595e-162,1.7288441198309583e-88,1.7288441198309583e-88,9.868726747591453e-88,1.7869937466982622e-83,8.634144161983028e-38,1.3817225642073125e-25,5.048646335949042e-39,6.021565233201927e-50,7.4523674586344075e-56,9.104321507459407e-60,1.9601258414984428e-63,4.2379538772846686e-66,4.812364528541602e-68,3.5762729233398565e-70,6.883376473488503e-71,1.4428149386915198e-72,1.2245115655423316e-74,2.166831478346652e-75,1.4658342532627363e-78,1.4460849476137206e-81,1.3792885101078848e-83,9.868726747591453e-88,7.5544299023453445e-22,6.531098140399857e-27,1.8788442583767993e-29,2.526519020149964e-30,1.0658238574959655e-30,5.231313561504623e-31,3.430733047574056e-31,2.639104565560143e-31,1.9510032915018422e-31,1.8344413234694093e-31,1.5228102894704645e-31,1.2594047380367634e-31,1.209351680152821e-31,9.976782425292813e-32,8.875076806131158e-32,8.39848062092831e-32,7.836076327654083e-32
